ACE1,ACE2,ACE3,ACE4,ACE5
ENSMUSG00000032496,-0.282271393533424,1.76958538179346,-0.680380378736066,-0.389288439608198,-0.417645169915772
ENSMUSG00000030605,-0.30023538221936,1.78122840207452,-0.530700486540944,-0.519379393697076,-0.430913139617142
ENSMUSG00000032554,-0.0582740254939266,1.72478782334934,-0.687201841380231,-0.302654938755758,-0.676657017719425
ENSMUSG00000090639,-0.0627610471969054,1.72542073826839,-0.689305221142426,-0.299416485008143,-0.673937984920917
ENSMUSG00000019818,-0.76321316360891,1.67228825994916,-0.742304755175993,0.083999296480046,-0.250769637644303
ENSMUSG00000029838,-0.696973581822384,1.69305792754945,-0.710978301501474,0.082890769962678,-0.36799681418827
ENSMUSG00000032068,-0.519385172578722,1.7275921573528,-0.795299043551594,-0.324600760076918,-0.088307181145567
ENSMUSG00000000078,-1.11659184331347,1.11159875073492,-0.96836516510518,0.256324368829546,0.717033888854186
ENSMUSG00000023043,-0.792842781257171,1.54979829496372,-0.937811121927747,-0.101511630623405,0.282367238844599
ENSMUSG00000049382,-0.849718586251583,1.48357280779091,-0.919164391677984,-0.166720029185978,0.452030199324633
ENSMUSG00000060802,-0.692137268839282,1.31481103922586,-0.587390723553452,0.832819417309103,-0.868102464142224
ENSMUSG00000022565,-0.475269205380866,1.42127764754485,0.654957959758382,-0.948084677771284,-0.652881724151079
ENSMUSG00000022587,-1.04286328518692,1.41509385560126,-0.879470095250004,0.316197442272159,0.191042082563504
ENSMUSG00000062825,-1.11715831237771,0.927914156342845,-1.03448323700962,0.422097143033129,0.801630250011366
ENSMUSG00000028063,0.359957001199315,1.46761241839776,-0.995566808164289,-0.851476508465276,0.0194738970324924
ENSMUSG00000039218,0.895181704689032,1.03958857395347,-0.578120573684521,-1.3353761076322,-0.0212735973257865
ENSMUSG00000040225,-0.893392922689596,0.029102721607805,-0.124292873533334,-0.666937370178864,1.65552044479399
ENSMUSG00000018707,-0.637937780284256,0.859028130130063,0.198553610315394,-1.37764730891023,0.958003348749032
ENSMUSG00000025261,0.0219626627331576,0.613238723502386,-0.52264273972811,-1.34933109166837,1.23677244516094
ENSMUSG00000022010,-0.513203191098621,-1.1634898294643,1.47189793974094,0.415015393229137,-0.210220312407159
ENSMUSG00000008575,-0.879068963561712,-1.26481738910112,0.966492017391005,0.577761000932478,0.599633334339352
ENSMUSG00000035202,-0.43872777941447,-0.865560437684892,0.107187383024292,1.67797357913236,-0.480872745057289
ENSMUSG00000016559,0.130283407921681,-0.0877542664842373,-1.63491186029811,0.664762158474675,0.927620560385984
ENSMUSG00000019970,-0.543820164291655,0.663835001687743,-1.41929978345155,1.09969811326306,0.199586832792399
ENSMUSG00000026238,-0.290411900343844,-0.900448732427066,-0.927546793223829,1.04069772025812,1.07770970573662
ENSMUSG00000067274,-0.190832314899924,-0.789251568271073,-1.02641311569005,0.63302829313985,1.3734687057212
ENSMUSG00000031320,1.71859402066881,-0.891584771111338,-0.368207880428126,-0.156308972733193,-0.302492396396153
ENSMUSG00000020372,1.00568028408279,-1.55984509217796,-0.364511317946098,0.441462920705355,0.47721320533592
ENSMUSG00000020315,1.04501429099598,-0.795456591728334,1.14207975126639,-0.660319519832437,-0.731317930701601
ENSMUSG00000043716,1.16912412568037,-1.43195559767318,0.607367933709146,0.105583754396943,-0.450120216113283
ENSMUSG00000064368,1.09207177328075,0.0283508510209916,0.153560842930676,0.355852061091068,-1.62983552832348
ENSMUSG00000024335,1.63881259032655,0.208651518667208,-0.355122121175315,-0.870878275761643,-0.621463712056801
ENSMUSG00000052837,1.58505918540339,-0.0582161324580958,0.133203671496917,-0.619574462337961,-1.04047226210425
ENSMUSG00000028967,1.66960051324047,0.0411730235959079,-0.175157382414625,-0.745443900048752,-0.790172254372997
ENSMUSG00000028195,0.541311254020881,1.25096038262905,0.196967496084781,-0.744871804367914,-1.24436732836679
ENSMUSG00000024042,0.744915600878087,1.38719067591684,-0.711780146102684,-0.762644686263684,-0.657681444428557
ENSMUSG00000092267,1.3233791680856,0.751092588228481,-0.701804899888786,-0.332857662060898,-1.0398091943644
ENSMUSG00000102349,1.36935646841409,0.600935147253433,-0.412240038812157,-0.343115474522746,-1.21493610233262
ENSMUSG00000025982,1.52044187039534,0.106023924009682,-0.906899613431171,-0.905521486169347,0.18595530519549
ENSMUSG00000024661,1.48436904382365,-0.312176258475612,-0.299214737929946,0.347290195953871,-1.22026824337196
ENSMUSG00000030103,0.93843325752587,0.196257075140053,0.705419004433165,-0.252893135046689,-1.5872162020524
ENSMUSG00000044786,1.01165729837753,-0.121404765666584,0.705384511735324,-0.0260626361709949,-1.56957440827527
ENSMUSG00000065037,1.41016846230888,-0.960755188402975,-0.206948291670854,0.591562060852237,-0.834027043087292
ENSMUSG00000030744,1.60716177319248,-1.03918871202119,-0.030651617576267,0.0410336170779064,-0.578355060672932
ENSMUSG00000089989,1.37133070176633,-1.35502927375518,0.235975737641609,0.186784203775357,-0.439061369428117
ENSMUSG00000074129,1.3416112674237,-1.3843477052104,0.226268460960524,0.236579248779279,-0.420111271953105
ENSMUSG00000024190,1.34237688449198,-0.660319891793228,0.751260824153061,-0.42476069626605,-1.00855712058576
ENSMUSG00000019966,0.889525639557423,-0.62927529788129,1.19401368691934,-0.321147951148516,-1.13311607744695
ENSMUSG00000023034,1.66242312500225,-0.494419197299772,0.157884424658728,-0.453204387649903,-0.872683964711308
ENSMUSG00000052727,1.48982988043659,-0.666332095941231,0.49174062922705,-0.996494977888518,-0.318743435833895
ENSMUSG00000022708,1.30890148699613,-0.905047852169207,0.743155093880489,-0.932371524454223,-0.214637204253186
ENSMUSG00000019960,1.46569647660524,-1.34495875159006,0.0478919910831298,-0.199006099220179,0.0303763831218649
ENSMUSG00000076431,0.416702720074688,-1.65632339573312,0.96729565977069,-0.0985823549169984,0.370907370804735
ENSMUSG00000025290,0.91665357273609,-1.35587191834178,0.773241769901079,0.410772378120282,-0.744795802415673
ENSMUSG00000097417,1.02194264130117,-1.06471997061479,1.09234326694981,-0.327303247718971,-0.722262689917218
ENSMUSG00000038894,1.32305580702237,-0.768182685409865,0.830251513383858,-0.61902324411618,-0.766101390880186
ENSMUSG00000007850,1.78060089396444,-0.358900758557898,-0.340106099035139,-0.546074970517433,-0.535519065853965
ENSMUSG00000003847,1.47642073292957,-0.168458625627235,0.340127596176154,-1.22280348411665,-0.425286219361837
ENSMUSG00000028081,1.67759533767427,-0.624121954179126,0.180712284879551,-0.647765357787837,-0.586420310586858
ENSMUSG00000058558,1.6867733950586,-0.679350012965631,0.139743030402021,-0.662340093534673,-0.48482631896032
ENSMUSG00000047126,-1.03800774770505,0.828078724207873,-0.768066405534224,-0.275417751479444,1.25341318051084
ENSMUSG00000020048,-1.54369441521216,0.513062485352608,-0.470855421920824,0.799924345040498,0.701563006739874
ENSMUSG00000017009,-0.521284836124299,1.36507663311927,-1.3148750778894,0.123801526533689,0.34728175436074
ENSMUSG00000030536,-0.745426757048004,0.76880412425109,-1.02158432429127,-0.310660706939605,1.30886766402778
ENSMUSG00000022285,-0.806776383911292,0.462969471295468,-1.08777615535742,0.035056956271702,1.39652611170154
ENSMUSG00000021270,1.43108586678186,-0.81365305847279,-0.821947705771652,-0.442467591848694,0.646982489311272
ENSMUSG00000057738,0.788903560561431,0.85211958452259,0.5157779185754,-1.25102890495441,-0.905772158705009
ENSMUSG00000026628,1.17015891154119,1.00366162808851,-0.706551688263708,-0.579139719041138,-0.888129132324858
ENSMUSG00000028525,1.67089411214824,-0.322388610392439,-0.10040102437936,-1.02105078462862,-0.227053692747818
ENSMUSG00000022961,1.00021744102324,0.589986574086045,-0.187078836674336,-1.60491808091514,0.201792902480183
ENSMUSG00000025809,-0.37751930173168,-0.964673330991958,1.60697292107796,0.260972456780654,-0.52575274513497
ENSMUSG00000028649,0.428476639959392,-0.939245662469213,1.23299511151354,-1.12043614691176,0.398210057908041
ENSMUSG00000031996,0.0170130104370208,-1.51725120351976,1.26360268427691,-0.0726919536854524,0.309327462491287
ENSMUSG00000054808,-0.52524759162837,-0.663939901752798,1.05881672186421,-0.972530291779651,1.10290106329661
ENSMUSG00000076138,0.253155679067315,-0.941934408936282,-1.06551180952559,1.30992044624667,0.44437009314789
ENSMUSG00000032518,0.930301254443119,-1.2509995632704,-0.63212051289494,-0.121934751115166,1.07475357283739
ENSMUSG00000004980,0.624518045455129,-0.572915918817946,-1.28638910960029,-0.0401010609369815,1.27488804390009
ENSMUSG00000059796,0.765213721562792,-0.565160843287239,-1.42711518513149,0.222671538309764,1.00439076854617
ENSMUSG00000057113,-0.35987633977229,-1.27424282097421,-0.381267938625219,0.819895210918872,1.19549188845285
ENSMUSG00000039630,-0.275603010740092,-0.779223980801645,-0.731939150527609,0.123691111573985,1.66307503049536
ENSMUSG00000020368,-1.27357346317064,-0.448320703403116,-0.21131039523459,0.603472029633919,1.32973253217442
ENSMUSG00000006932,-1.0379262463586,-0.0866727449777221,-0.487836069255414,-0.0236136271146735,1.63604868770641
ENSMUSG00000024576,-1.08868971327183,-0.20639727451267,-0.510835057960229,0.23943815243186,1.56648389331287
ENSMUSG00000018593,0.206464884983408,-1.0385799035589,1.43173758844517,0.269871916448633,-0.869494486318303
ENSMUSG00000029761,-0.0464201472826531,-1.25961122763776,1.51125728922267,0.127894410362275,-0.333120324664531
ENSMUSG00000022836,0.343006339247607,-0.880028461272043,1.5633687460651,-0.251370880715604,-0.774975743325057
ENSMUSG00000111521,0.272071651152776,-0.825124461966131,1.58842016167187,-0.212662976716438,-0.82270437414208
ENSMUSG00000032085,0.273371026355695,-0.827760811445382,1.58773651345442,-0.212313088918783,-0.821033639445954
ENSMUSG00000028763,0.18491550205656,-1.01073903550367,1.57649451134859,-0.0777414228436784,-0.672929555057808
ENSMUSG00000061527,0.457878342177828,-1.17647365607996,1.32097206685733,0.188638675984077,-0.79101542893927
ENSMUSG00000025064,0.430094406433489,-1.20901004921482,1.34140851388185,0.163578016519347,-0.726070887619861
ENSMUSG00000033306,-0.590183473826094,-0.370484248761974,1.77846835651264,-0.501302305851435,-0.316498328073141
ENSMUSG00000027111,-0.372753596377273,-0.96899552607552,1.65259290977697,0.111717743353166,-0.422561530677348
ENSMUSG00000001911,0.606766139319625,-1.41090122514124,1.17799555843166,-0.489942796189324,0.116082323579281
ENSMUSG00000021127,0.928121965369315,-1.02543968830895,1.19211121803249,-0.364848797089402,-0.729944698003449
ENSMUSG00000032366,0.341858684266327,-1.24392575105078,1.44457141971459,-0.0455983567165913,-0.496905996213548
ENSMUSG00000015932,0.112536134056648,-0.851147584802738,1.67293791724287,-0.349521490085203,-0.584804976411579
ENSMUSG00000035557,1.44606887397984,-1.03798191224129,0.539148750539282,-0.258944570596373,-0.688291141681459
ENSMUSG00000002985,0.991947478215787,-1.06127959364165,1.05737407305698,-0.117475869175115,-0.870566088456009
ENSMUSG00000034810,1.49467613958421,-0.717751316890734,0.574742412142549,-0.616904474885737,-0.734762759950291
ENSMUSG00000021508,1.52054689764054,-0.734752095474192,0.524632745938214,-0.570872820934342,-0.739554727170218
ENSMUSG00000019997,1.05186468026709,-0.913847662030708,1.08518614983762,-0.353996100773273,-0.869207067300731
ENSMUSG00000029287,1.37158003559463,-0.861773907842754,0.72951828121529,-0.424784653491361,-0.814539755475803
ENSMUSG00000041577,1.2309548909289,-0.826164567532025,0.938863899861022,-0.576870791272632,-0.76678343198526
ENSMUSG00000002020,0.624681005498789,-0.744162698303214,1.44692622117437,-0.462047349592801,-0.865397178777141
ENSMUSG00000058056,0.673473661044559,-1.09025583583345,1.35522504881703,-0.268220201368469,-0.67022267265967
ENSMUSG00000027820,0.694616246103109,-0.927466170829906,1.40389608738039,-0.566602313360118,-0.604443849293479
ENSMUSG00000040249,1.00882092794561,-1.04996449295343,1.12442240663666,-0.421675622172763,-0.661603219456079
ENSMUSG00000024421,1.05706392521317,-0.958444327458074,1.06718791773634,-0.31312913345188,-0.852678382039561
ENSMUSG00000053113,1.04559958210363,-0.949226052951839,1.08284601742085,-0.327067826782044,-0.852151719790595
ENSMUSG00000028464,0.438167072206802,-0.980799766061296,1.48473603950263,-0.156551297793162,-0.785552047854975
ENSMUSG00000040690,0.691137156706671,-0.965158929413341,1.35491867065041,-0.248195120912264,-0.832701777031478
ENSMUSG00000031503,-0.0262563914078291,-0.768126291149568,1.67929917848358,-0.12804747403963,-0.75686902188655
ENSMUSG00000001349,0.16712356399679,-0.7672881382233,1.64886659037798,-0.284883228307695,-0.76381878784377
ENSMUSG00000052957,0.415318681108945,-0.867502222207873,1.54655710091432,-0.341900787952204,-0.752472771863191
ENSMUSG00000031502,-0.200134416739022,-0.79581985812477,1.66042040289558,0.0854171704196321,-0.749883298451421
ENSMUSG00000022371,-0.0897549126601006,-0.942007385103375,1.62068866811859,0.0957401260886542,-0.684666496443772
ENSMUSG00000022358,-0.0431124042796242,-0.731490263443538,1.72075935104325,-0.308086923419435,-0.638069759900656
ENSMUSG00000026478,-0.0293730771473369,-1.02253912202608,1.58988455759313,0.105921096379791,-0.643893454799501
ENSMUSG00000041936,-0.115556060298082,-0.801358565806352,1.72783823493322,-0.282482679840213,-0.528440928988575
ENSMUSG00000039952,-0.419088867763636,-0.720040284846355,1.72518997895073,-0.0120567493179102,-0.574004077022831
ENSMUSG00000026421,0.385078658770276,-0.964671149646181,1.55796702692411,-0.401853493848621,-0.576521042199588
ENSMUSG00000041417,0.343048551641945,-0.58507163197034,1.61183147437193,-0.728611500232332,-0.641196893811201
ENSMUSG00000026728,0.0110801256659915,-1.33494437949201,0.972160591042203,0.953944623575016,-0.602240960791196
ENSMUSG00000050953,0.544561675206912,-1.78119385957753,0.522116630478245,0.318988975683811,0.395526578208565
ENSMUSG00000013236,0.326522710954451,-1.50232215978651,1.26544984669023,-0.16938268774239,0.0797322898842265
ENSMUSG00000026479,0.325002588862124,-0.772190740344725,1.49649794939224,-0.0206394531453508,-1.02867034476428
ENSMUSG00000015143,0.327841944177968,-1.25344418295561,1.4602901757316,-0.115679293037873,-0.419008643916088
ENSMUSG00000021823,0.0347050889518876,-0.688204625251007,1.71844417013331,-0.482143159599174,-0.58280147423502
ENSMUSG00000054263,0.763298565482058,-0.805017312988163,1.3319096426023,-0.359575871362138,-0.930615023734054
ENSMUSG00000028465,0.413075746201514,-0.889034997607455,1.55186713903786,-0.376856624829354,-0.699051262802563
ENSMUSG00000028132,-0.581990636504837,1.75037191308727,-0.622384111926874,-0.0982607355244115,-0.447736429131146
ENSMUSG00000101304,-0.498486432774669,1.72948746063286,-0.783188461633042,-0.376766000146814,-0.0710465660783349
ENSMUSG00000001622,-0.67834941130342,1.62953539336109,-0.933018033612567,-0.0920562278565049,0.0738882794113973
ENSMUSG00000022037,-0.617904128256488,1.69389240680314,-0.794226654190227,-0.338911387787212,0.0571497634307847
ENSMUSG00000047501,-0.682523271386059,1.70770016402253,-0.757751902612253,-0.196863604490424,-0.0705613855337935
ENSMUSG00000049470,-0.626900569017952,1.72021044014033,-0.603294344350972,-0.531233237472825,0.041217710701423
ENSMUSG00000022895,-0.161731693544887,1.72434491213931,-0.771705500227715,-0.61014036867412,-0.180767349692586
ENSMUSG00000001627,0.376276712174343,1.57865447112943,-0.780856672204129,-0.403593428554055,-0.770481082545584
ENSMUSG00000028262,0.129360355128728,1.53111626080188,-1.00771801139306,-0.7793729037932,0.126614299255649
ENSMUSG00000027660,0.254475604034702,1.53381483067864,-1.0611924188768,-0.673540233554663,-0.0535577822818805
ENSMUSG00000020911,-0.906059964187502,1.46629402394051,-0.906450507275514,-0.0984168581789873,0.444633305701496
ENSMUSG00000000303,-1.0469721545581,0.996617292632334,-0.824476629436169,-0.213804838292105,1.08863632965404
ENSMUSG00000045394,-0.84388837946143,1.33569007973031,-1.05394351909347,-0.0617014350418299,0.623843253866417
ENSMUSG00000038679,-0.92285720787687,1.47893944791732,-0.871090548611496,-0.118773624543181,0.433781933114227
ENSMUSG00000039202,-1.00833428779018,1.45517203852304,-0.868983280283181,0.107388298976271,0.314757230574051
ENSMUSG00000027248,-1.48586379678358,0.582228746033921,-0.584159114230412,0.692853692678978,0.794940472301095
ENSMUSG00000034088,-1.18979853539276,0.94835386132811,-0.81579033812754,0.0487125219604128,1.00852249023178
ENSMUSG00000063870,-0.831153216977795,0.412872205396779,-0.203280965757584,-0.894255955793896,1.5158179331325
ENSMUSG00000024991,-1.01096335693382,-0.00456803550153678,-0.465654118937888,-0.171586833526469,1.65277234489971
ENSMUSG00000021546,-0.825566075771331,-0.0261544205408731,-0.894087074791084,0.167764485181697,1.57804308592159
ENSMUSG00000053580,0.530719414782761,0.0508509797159778,0.0820047419925648,-1.65255634476192,0.988981208270621
ENSMUSG00000092274,-0.0564322489028976,1.25307587674854,-0.531244055925317,-1.31326536415542,0.64786579223509
ENSMUSG00000040128,-0.175993496717878,1.70325909535438,-0.623766027915341,-0.819645795448798,-0.0838537752723599
ENSMUSG00000004040,0.39126682584221,1.36237208490584,-1.01595842396001,-0.95475610926362,0.217075622475573
ENSMUSG00000066036,-0.580568014756199,1.47431283190553,-0.549006256922976,-0.923539116543893,0.578800556317539
ENSMUSG00000032097,-0.63718213681925,1.36663278484556,-0.881088652100208,-0.609199063748256,0.760837067822154
ENSMUSG00000047139,-0.982954509093829,0.452858001219114,-0.99186782661477,0.175008379187025,1.34695595530246
ENSMUSG00000030208,-0.82045837282554,1.2706203944788,-1.19211963383976,0.46034351128501,0.281614100901496
ENSMUSG00000048490,-1.04660793780456,1.20936270914955,-0.848501122395827,-0.150571592683852,0.836317943734685
ENSMUSG00000052397,-0.979231752484459,1.02175826839021,-0.968538770331734,-0.0983754358050695,1.02438769023105
ENSMUSG00000025393,-1.01024884655273,-0.171068398103255,-0.813870863703363,0.612004055246403,1.38318405311295
ENSMUSG00000025428,-0.940824887086909,-0.613133578430012,-0.392930990608179,0.386362235446037,1.56052722067907
ENSMUSG00000046434,-0.403235752051692,-0.756677396169094,-0.86597461141825,0.531894188287842,1.49399357135119
ENSMUSG00000020849,-0.992180445895249,-0.179117037298949,-0.753251112212544,0.431160296926756,1.49338829847999
ENSMUSG00000059005,-0.77142100908949,-0.484122943361656,-0.764281395130051,0.487150139680458,1.53267520790074
ENSMUSG00000022865,-0.935212329322451,0.943025121416588,-0.764879384567403,-0.44744071479663,1.2045073072699
ENSMUSG00000035247,-0.970499269452786,0.971904771653297,-0.666910794142429,-0.517927560888272,1.18343285283019
ENSMUSG00000024740,-1.26609165363135,0.396087462386478,-0.612591645778939,0.122503560794028,1.36009227622978
ENSMUSG00000033295,-1.36202941445592,0.584069063070565,-0.261735275239024,-0.253052682031598,1.29274830865598
ENSMUSG00000032294,-0.726577944526275,0.302803914088008,-1.3101309705821,0.58345837025273,1.15044663076763
ENSMUSG00000021701,-1.02101687156479,-0.574406477087675,-0.543211338940263,0.918280883265977,1.22035380432675
ENSMUSG00000020458,-0.390260383395484,0.201865270222305,-1.0179322847818,-0.407565793493318,1.61389319144829
ENSMUSG00000014956,-1.07839188657256,0.760212514056401,-0.793240185796158,-0.155729312679904,1.26714887099222
ENSMUSG00000045983,-1.248502945008,0.222875690759888,-0.298092983048258,-0.182707748049951,1.50642798534632
ENSMUSG00000027087,-0.197987375083052,1.23896881899765,0.817744912475158,-0.807669527967559,-1.0510568284222
ENSMUSG00000021756,-0.0189317637136614,1.57833290960634,0.0588530915446431,-0.496341457362514,-1.1219127800748
ENSMUSG00000007817,-0.697063149945731,1.69197982102338,-0.0541053343080991,-0.791199120110161,-0.149612216659389
ENSMUSG00000022533,-0.547533055231187,1.77514391539812,-0.567402192283674,-0.262322910705617,-0.397885757177647
ENSMUSG00000071076,-0.204807951259496,1.6812032580336,-0.986711588313813,-0.382889817749621,-0.106793900710667
ENSMUSG00000021025,-0.582732442202201,1.71761711342742,-0.786600530063423,-0.049998933279931,-0.298285207881866
ENSMUSG00000073411,-0.314155618667123,1.37539489350991,-0.714434095152156,0.674843288871683,-1.02164846856231
ENSMUSG00000061232,-0.651571700616317,1.38126934108282,-0.507852665669586,0.721251592915135,-0.943096567712056
ENSMUSG00000049775,-1.01190460687356,1.17499243296503,-0.404249611482064,0.958120323800837,-0.716958538410249
ENSMUSG00000031075,-0.550015160582367,1.58315759912931,0.0869975605556092,-1.087407631013,-0.0327323680895568
ENSMUSG00000029478,0.404651424731885,1.23505510946735,0.298642443701826,-1.38336672197512,-0.554982255925941
ENSMUSG00000008730,-0.80958772384929,1.39340431023342,-0.781581762140826,-0.522634331574875,0.720399507331567
ENSMUSG00000001552,-0.645586101040425,1.25789146302558,-0.895191643954936,-0.619985532536373,0.902871814506151
ENSMUSG00000026821,-0.297971412406225,1.59129413859494,-1.02040868686225,-0.524091562246409,0.251177522919938
ENSMUSG00000035673,0.098246291457836,1.47459986764134,-1.24285762781684,-0.494206657688825,0.164218126406482
ENSMUSG00000036478,0.209911203366832,1.25985811629665,-1.3693090230801,-0.544518261247667,0.444057964664286
ENSMUSG00000018476,0.635414451018283,1.44258441666578,-0.908428813824418,-0.639597028358035,-0.529973025501606
ENSMUSG00000015837,0.12109041438988,1.66258210553893,-0.91809037635867,-0.475520985712472,-0.390061157857667
ENSMUSG00000080058,-0.189067824232863,1.68275847768096,-0.85779756512901,-0.629860467386346,-0.00603262093273831
ENSMUSG00000019577,-0.101562522163334,1.60942979372419,-1.15469864048418,-0.219757234367353,-0.133411396709327
ENSMUSG00000005417,-0.571583354731297,1.74075255050726,-0.679599725368396,-0.419967649037041,-0.0696018213705234
ENSMUSG00000021843,-0.57726745297112,1.77913703258938,-0.332959459804565,-0.353617856285561,-0.515292263528134
